,0
2998,0
2999,0
3000,0
3001,1
3002,0
3003,1
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,1
3011,1
3012,0
3013,0
3014,1
3015,1
3016,0
3017,1
3018,0
3019,0
3020,1
3021,1
3022,1
3023,0
3024,1
3025,0
3026,0
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,0
3034,0
3035,1
3036,0
3037,0
3038,1
3039,0
3040,0
3041,1
3042,0
3043,1
3044,0
3045,1
3046,0
3047,1
3048,0
3049,0
3050,1
3051,1
3052,1
3053,0
3054,0
3055,1
3056,1
3057,1
3058,1
3059,0
3060,1
3061,1
3062,0
3063,0
3064,0
3065,1
3066,1
3067,0
3068,1
3069,0
3070,1
3071,0
3072,0
3073,1
3074,1
3075,1
3076,0
3077,0
3078,0
3079,1
3080,1
3081,0
3082,1
3083,0
3084,1
3085,1
3086,1
3087,1
3088,0
3089,0
3090,0
3091,0
3092,0
3093,1
3094,1
3095,0
3096,1
3097,0
3098,0
3099,1
3100,1
3101,0
3102,0
3103,0
3104,1
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,1
3112,0
3113,0
3114,1
3115,1
3116,1
3117,0
3118,1
3119,1
3120,1
3121,1
3122,0
3123,1
3124,0
3125,0
3126,1
3127,1
3128,1
3129,0
3130,1
3131,1
3132,1
3133,1
3134,0
3135,0
3136,0
3137,1
3138,0
3139,1
3140,0
3141,0
3142,1
3143,1
3144,0
3145,1
3146,0
3147,1
3148,1
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,1
3156,0
3157,0
3158,1
3159,0
3160,1
3161,0
3162,0
3163,0
3164,1
3165,1
3166,0
3167,1
3168,1
3169,1
3170,0
3171,1
3172,1
3173,0
3174,1
3175,1
3176,0
3177,1
3178,0
3179,0
3180,1
3181,1
3182,0
3183,0
3184,1
3185,1
3186,1
3187,0
3188,0
3189,1
3190,1
3191,1
3192,0
3193,1
3194,1
3195,1
3196,1
3197,0
3198,0
3199,0
3200,1
3201,1
3202,0
3203,0
3204,1
3205,0
3206,1
3207,0
3208,0
3209,0
3210,0
3211,0
3212,1
3213,1
3214,1
3215,1
3216,1
3217,1
3218,1
3219,0
3220,0
3221,0
3222,0
3223,1
3224,1
3225,0
3226,1
3227,1
3228,0
3229,1
3230,1
3231,0
3232,0
3233,1
3234,0
3235,1
3236,1
3237,0
3238,0
3239,0
3240,1
3241,0
3242,0
3243,0
3244,1
3245,1
3246,1
3247,0
3248,0
3249,0
3250,0
3251,1
3252,0
3253,0
3254,0
3255,1
3256,1
3257,0
3258,1
3259,0
3260,0
3261,0
3262,0
3263,1
3264,1
3265,1
3266,0
3267,1
3268,1
3269,1
3270,1
3271,0
3272,0
3273,1
3274,1
3275,0
3276,0
3277,0
3278,0
3279,1
3280,0
3281,1
3282,1
3283,0
3284,1
3285,1
3286,1
3287,1
3288,0
3289,0
3290,1
3291,0
3292,1
3293,0
3294,1
3295,0
3296,0
3297,1
3298,1
3299,1
3300,0
3301,1
3302,1
3303,1
3304,0
3305,1
3306,1
3307,1
3308,0
3309,1
3310,1
3311,0
3312,0
3313,0
3314,1
3315,0
3316,0
3317,0
3318,0
3319,1
3320,0
3321,0
3322,0
3323,1
3324,1
3325,1
3326,1
3327,0
3328,0
3329,0
3330,0
3331,1
3332,0
3333,1
3334,0
3335,1
3336,1
3337,1
3338,1
3339,1
3340,0
3341,1
3342,1
3343,0
3344,1
3345,1
3346,0
3347,1
3348,0
3349,1
3350,1
3351,0
3352,1
3353,1
3354,1
3355,0
3356,0
3357,1
3358,0
3359,0
3360,0
3361,1
3362,1
3363,1
3364,1
3365,0
3366,0
3367,0
3368,1
3369,0
3370,1
3371,1
3372,0
3373,1
3374,1
3375,1
3376,0
3377,1
3378,1
3379,0
3380,1
3381,1
3382,1
3383,0
3384,1
3385,0
3386,0
3387,0
3388,0
3389,0
3390,1
3391,0
3392,0
3393,1
3394,1
3395,1
3396,0
3397,1
3398,0
3399,1
3400,1
3401,0
3402,1
3403,1
3404,1
3405,0
3406,0
3407,1
3408,1
3409,1
3410,0
3411,1
3412,1
3413,1
3414,0
3415,1
3416,0
3417,0
3418,0
3419,0
3420,1
3421,0
3422,0
3423,1
3424,0
3425,0
3426,0
3427,1
3428,1
3429,1
3430,1
3431,0
3432,1
3433,1
3434,0
3435,1
3436,1
3437,1
3438,1
3439,0
3440,1
3441,0
3442,0
3443,1
3444,0
3445,0
3446,1
3447,1
3448,1
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,1
3459,0
3460,1
3461,0
3462,0
3463,0
3464,1
3465,1
3466,0
3467,1
3468,1
3469,0
3470,1
3471,0
3472,1
3473,0
3474,0
3475,1
3476,0
3477,0
3478,1
3479,0
3480,1
3481,1
3482,0
3483,0
3484,1
3485,1
3486,1
3487,0
3488,0
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,0
3496,0
3497,1
3498,0
3499,0
3500,0
3501,1
3502,1
3503,0
3504,1
3505,1
3506,1
3507,1
3508,0
3509,0
3510,1
3511,1
3512,1
3513,1
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,1
3524,1
3525,0
3526,1
3527,0
3528,1
3529,1
3530,0
3531,0
3532,1
3533,1
3534,0
3535,0
3536,1
3537,1
3538,1
3539,0
3540,0
3541,0
3542,1
3543,1
3544,0
3545,0
3546,1
3547,0
3548,1
3549,1
3550,0
3551,1
3552,0
3553,1
3554,0
3555,1
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,1
3564,0
3565,1
3566,1
3567,1
3568,1
3569,1
3570,1
3571,0
3572,1
3573,1
3574,0
3575,1
3576,0
3577,1
3578,0
3579,0
3580,1
3581,1
3582,1
3583,1
3584,0
3585,1
3586,0
3587,1
3588,1
3589,1
3590,1
3591,1
3592,0
3593,0
3594,1
3595,0
3596,1
3597,0
3598,1
3599,0
3600,1
3601,0
3602,0
3603,1
3604,0
3605,1
3606,0
3607,1
3608,1
3609,1
3610,0
3611,0
3612,1
3613,1
3614,0
3615,0
3616,0
3617,1
3618,1
3619,0
3620,0
3621,1
3622,1
3623,0
3624,1
3625,0
3626,0
3627,1
3628,0
3629,1
3630,0
3631,0
3632,0
3633,1
3634,0
3635,1
3636,0
3637,1
3638,1
3639,0
3640,0
3641,1
3642,0
3643,1
3644,0
3645,0
3646,1
3647,0
3648,0
3649,0
3650,1
3651,0
3652,1
3653,1
3654,1
3655,1
3656,0
3657,1
3658,1
3659,0
3660,1
3661,1
3662,0
3663,1
3664,1
3665,0
3666,1
3667,1
3668,1
3669,0
3670,0
3671,0
3672,0
3673,1
3674,0
3675,1
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,1
3683,1
3684,1
3685,0
3686,0
3687,1
3688,0
3689,0
3690,1
3691,0
3692,1
3693,0
3694,0
3695,0
3696,0
3697,0
3698,1
3699,0
3700,1
3701,0
3702,0
3703,0
3704,1
3705,0
3706,1
3707,1
3708,1
3709,1
3710,1
3711,0
3712,1
3713,0
3714,0
3715,1
3716,0
3717,1
3718,0
3719,0
3720,1
3721,1
3722,0
3723,1
3724,0
3725,0
3726,0
3727,1
3728,1
3729,0
3730,0
3731,1
3732,0
3733,1
3734,0
3735,1
3736,1
3737,0
3738,1
3739,0
3740,0
3741,0
3742,0
3743,0
3744,1
3745,1
3746,1
3747,1
3748,1
3749,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,0
3756,0
3757,1
3758,1
3759,1
3760,1
3761,1
3762,1
3763,0
3764,0
3765,0
3766,0
3767,0
3768,1
3769,0
3770,1
3771,0
3772,1
3773,1
3774,0
3775,1
3776,1
3777,1
3778,0
3779,0
3780,0
3781,1
3782,0
3783,1
3784,1
3785,0
3786,0
3787,1
3788,1
3789,0
3790,0
3791,0
3792,1
3793,0
3794,1
3795,0
3796,0
3797,1
3798,0
3799,1
3800,0
3801,0
3802,1
3803,1
3804,0
3805,1
3806,1
3807,1
3808,0
3809,0
3810,0
3811,1
3812,1
3813,0
3814,0
3815,1
3816,1
3817,0
3818,0
3819,0
3820,1
3821,1
3822,1
3823,0
3824,1
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,0
3832,0
3833,1
3834,1
3835,1
3836,1
3837,1
3838,0
3839,0
3840,0
3841,0
3842,0
3843,1
3844,1
3845,1
3846,1
3847,1
3848,0
3849,0
3850,0
3851,1
3852,1
3853,0
3854,0
3855,1
3856,1
3857,0
3858,1
3859,0
3860,1
3861,1
3862,1
3863,1
3864,1
3865,0
3866,1
3867,0
3868,0
3869,0
3870,1
3871,1
3872,0
3873,0
3874,0
3875,0
3876,1
3877,0
3878,0
3879,1
3880,1
3881,1
3882,1
3883,1
3884,1
3885,0
3886,0
3887,1
3888,1
3889,1
3890,1
3891,0
3892,1
3893,1
3894,0
3895,1
3896,0
3897,1
3898,1
3899,1
3900,1
3901,1
3902,0
3903,1
3904,0
3905,1
3906,0
3907,1
3908,1
3909,0
3910,0
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,0
3919,0
3920,0
3921,1
3922,1
3923,0
3924,1
3925,1
3926,0
3927,0
3928,1
3929,1
3930,0
3931,1
3932,0
3933,0
3934,0
3935,1
3936,1
3937,1
3938,0
3939,0
3940,0
3941,0
3942,1
3943,0
3944,0
3945,1
3946,1
3947,1
3948,1
3949,0
3950,1
3951,0
3952,1
3953,0
3954,1
3955,0
3956,1
3957,0
3958,1
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,1
3967,1
3968,0
3969,0
3970,0
3971,1
3972,0
3973,1
3974,1
3975,1
3976,0
3977,1
3978,1
3979,1
3980,1
3981,1
3982,0
3983,1
3984,0
3985,1
3986,1
3987,0
3988,1
3989,1
3990,0
3991,1
3992,0
3993,1
3994,0
3995,0
3996,0
3997,1
3998,0
3999,0
4000,1
4001,1
4002,1
4003,1
4004,0
4005,1
4006,0
4007,1
4008,1
4009,0
4010,1
4011,0
4012,1
4013,0
4014,1
4015,1
4016,0
4017,1
4018,1
4019,0
4020,0
4021,0
4022,0
4023,0
4024,1
4025,1
4026,1
4027,1
4028,0
4029,0
4030,1
4031,1
4032,0
4033,0
4034,1
4035,1
4036,1
4037,0
4038,1
4039,0
4040,1
4041,0
4042,1
4043,1
4044,1
4045,1
4046,0
4047,1
4048,0
4049,0
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,0
4058,1
4059,0
4060,1
4061,1
4062,1
4063,1
4064,1
4065,1
4066,0
4067,1
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,1
4075,0
4076,1
4077,1
4078,1
4079,1
4080,0
4081,1
4082,1
4083,0
4084,1
4085,1
4086,0
4087,0
4088,1
4089,1
4090,0
4091,0
4092,1
4093,1
4094,1
4095,0
4096,1
4097,1
4098,1
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,1
4107,0
4108,0
4109,1
4110,0
4111,0
4112,1
4113,0
4114,0
4115,0
4116,1
4117,0
4118,1
4119,0
4120,0
4121,1
4122,0
4123,1
4124,1
4125,1
4126,1
4127,1
4128,1
4129,1
4130,1
4131,0
4132,0
4133,1
4134,0
4135,1
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,0
4145,1
4146,0
4147,1
4148,0
4149,0
4150,1
4151,0
4152,0
4153,1
4154,0
4155,1
4156,0
4157,0
4158,0
4159,1
4160,0
4161,1
4162,0
4163,1
4164,0
4165,0
4166,1
4167,1
4168,0
4169,1
4170,0
4171,1
4172,1
4173,0
4174,1
4175,0
4176,0
4177,1
4178,1
4179,0
4180,1
4181,1
4182,0
4183,1
4184,0
4185,0
4186,1
4187,0
4188,1
4189,0
4190,1
4191,0
4192,1
4193,0
4194,1
4195,0
4196,1
4197,1
4198,1
4199,1
4200,0
4201,0
4202,1
4203,0
4204,1
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,1
4216,0
4217,1
4218,1
4219,0
4220,0
4221,0
4222,1
4223,1
4224,1
4225,1
4226,1
4227,0
4228,1
4229,1
4230,0
4231,1
4232,0
4233,1
4234,1
4235,1
4236,0
4237,0
4238,1
4239,1
4240,0
4241,1
4242,0
4243,0
4244,1
4245,0
4246,1
4247,0
4248,1
4249,0
4250,1
4251,1
4252,1
4253,1
4254,0
4255,1
4256,0
4257,0
4258,1
4259,0
4260,0
4261,1
4262,1
4263,0
4264,1
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,1
4275,0
4276,0
4277,1
4278,0
4279,1
4280,1
4281,1
4282,1
4283,1
4284,0
4285,0
4286,0
4287,1
4288,0
4289,0
4290,0
4291,1
4292,1
4293,1
4294,1
4295,1
4296,1
4297,1
4298,1
4299,1
4300,0
4301,1
4302,1
4303,0
4304,1
4305,0
4306,1
4307,1
4308,1
4309,1
4310,1
4311,0
4312,0
4313,0
4314,1
4315,1
4316,1
4317,1
4318,1
4319,1
4320,0
4321,1
4322,1
4323,1
4324,0
4325,1
4326,0
4327,1
4328,0
4329,0
4330,0
4331,0
4332,1
4333,0
4334,0
4335,0
4336,0
4337,0
4338,1
4339,1
4340,1
4341,0
4342,1
4343,1
4344,0
4345,0
4346,1
4347,1
4348,0
4349,1
4350,0
4351,0
4352,1
4353,1
4354,1
4355,1
4356,1
4357,0
4358,0
4359,1
4360,0
4361,1
4362,1
4363,0
4364,1
4365,1
4366,0
4367,1
4368,1
4369,0
4370,1
4371,0
4372,0
4373,0
4374,1
4375,1
4376,0
4377,1
4378,1
4379,1
4380,1
4381,0
4382,0
4383,0
4384,0
4385,0
4386,0
4387,0
4388,1
4389,1
4390,1
4391,1
4392,0
4393,0
4394,0
4395,0
4396,1
4397,0
4398,1
4399,1
4400,1
4401,1
4402,1
4403,1
4404,0
4405,1
4406,1
4407,0
4408,1
4409,0
4410,1
4411,1
4412,0
4413,0
4414,0
4415,0
4416,1
4417,1
4418,0
4419,0
4420,1
4421,1
4422,0
4423,0
4424,1
4425,1
4426,1
4427,0
4428,1
4429,0
4430,0
4431,0
4432,0
4433,1
4434,0
4435,1
4436,0
4437,1
4438,1
4439,0
4440,1
4441,1
4442,0
4443,0
4444,0
4445,0
4446,1
4447,0
4448,1
4449,0
4450,0
4451,1
4452,1
4453,1
4454,0
4455,0
4456,1
4457,0
4458,1
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,1
4466,1
4467,0
4468,0
4469,1
4470,1
4471,0
4472,0
4473,0
4474,1
4475,1
4476,0
4477,1
4478,0
4479,0
4480,0
4481,1
4482,0
4483,1
4484,1
4485,1
4486,1
4487,1
4488,1
4489,1
4490,1
4491,0
4492,0
4493,0
4494,1
4495,0
4496,1
4497,0
4498,0
4499,0
4500,1
4501,1
4502,0
4503,1
4504,0
4505,1
4506,0
4507,1
4508,0
4509,0
4510,1
4511,1
4512,0
4513,0
4514,1
4515,0
4516,0
4517,0
4518,1
4519,1
4520,1
4521,0
4522,0
4523,0
4524,1
4525,0
4526,1
4527,1
4528,0
4529,1
4530,0
4531,0
4532,1
4533,1
4534,0
4535,0
4536,0
4537,1
4538,1
4539,1
4540,0
4541,1
4542,1
4543,1
4544,1
4545,0
4546,1
4547,1
4548,0
4549,1
4550,1
4551,1
4552,0
4553,1
4554,1
4555,0
4556,0
4557,0
4558,0
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,0
4566,1
4567,1
4568,1
4569,0
4570,1
4571,0
4572,1
4573,1
4574,1
4575,0
4576,1
4577,1
4578,1
4579,1
4580,1
4581,0
4582,0
4583,1
4584,0
4585,0
4586,1
4587,0
4588,1
4589,0
4590,1
4591,0
4592,1
4593,1
4594,0
4595,1
4596,0
4597,1
4598,1
4599,1
4600,1
4601,0
4602,1
4603,1
4604,1
4605,1
4606,1
4607,0
4608,0
4609,1
4610,0
4611,1
4612,1
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,1
4621,1
4622,1
4623,1
4624,0
4625,0
4626,1
4627,1
4628,1
4629,1
4630,0
4631,0
4632,1
4633,0
4634,0
4635,0
4636,1
4637,1
4638,0
4639,1
4640,1
4641,0
4642,1
4643,0
4644,1
4645,0
4646,0
4647,1
4648,1
4649,0
4650,0
4651,1
4652,0
4653,1
4654,1
4655,0
4656,0
4657,0
4658,0
4659,1
4660,0
4661,1
4662,0
4663,1
4664,1
4665,0
4666,1
4667,0
4668,0
4669,1
4670,1
4671,0
4672,0
4673,0
4674,1
4675,0
4676,1
4677,1
4678,1
4679,1
4680,0
4681,1
4682,0
4683,1
4684,0
4685,1
4686,0
4687,1
4688,0
4689,1
4690,0
4691,1
4692,0
4693,1
4694,0
4695,1
4696,1
4697,1
4698,0
4699,1
4700,0
4701,0
4702,0
4703,1
4704,0
4705,0
4706,0
4707,1
4708,1
4709,0
4710,1
4711,1
4712,1
4713,0
4714,1
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,1
4724,1
4725,1
4726,0
4727,1
4728,0
4729,1
4730,1
4731,1
4732,0
4733,0
4734,0
4735,0
4736,1
4737,1
4738,1
4739,1
4740,1
4741,0
4742,1
4743,1
4744,0
4745,1
4746,1
4747,0
4748,1
4749,0
4750,0
4751,1
4752,1
4753,1
4754,0
4755,0
4756,0
4757,0
4758,0
4759,1
4760,1
4761,0
4762,0
4763,1
4764,1
4765,0
4766,1
4767,0
4768,1
4769,0
4770,0
4771,0
4772,1
4773,0
4774,1
4775,0
4776,1
4777,1
4778,0
4779,0
4780,0
4781,1
4782,0
4783,0
4784,1
4785,1
4786,1
4787,0
4788,0
4789,0
4790,0
4791,1
4792,0
4793,0
4794,1
4795,1
4796,1
4797,0
4798,0
4799,0
4800,1
4801,0
4802,0
4803,1
4804,0
4805,0
4806,1
4807,1
4808,0
4809,0
4810,1
4811,1
4812,0
4813,0
4814,1
4815,1
4816,0
4817,1
4818,1
4819,1
4820,0
4821,0
4822,0
4823,1
4824,0
4825,0
4826,0
4827,1
4828,0
4829,1
4830,1
4831,1
4832,0
4833,1
4834,1
4835,1
4836,1
4837,1
4838,1
4839,1
4840,0
4841,1
4842,0
4843,0
4844,0
4845,0
4846,1
4847,1
4848,1
4849,0
4850,0
4851,0
4852,0
4853,1
4854,0
4855,0
4856,1
4857,1
4858,0
4859,1
4860,1
4861,0
4862,0
4863,1
4864,0
4865,0
4866,1
4867,1
4868,0
4869,0
4870,1
4871,1
4872,0
4873,0
4874,0
4875,1
4876,1
4877,1
4878,1
4879,0
4880,1
4881,0
4882,1
4883,1
4884,0
4885,1
4886,1
4887,1
4888,0
4889,0
4890,0
4891,0
4892,0
4893,1
4894,1
4895,0
4896,0
4897,1
4898,1
4899,0
4900,1
4901,0
4902,0
4903,0
4904,1
4905,1
4906,0
4907,0
4908,0
4909,1
4910,0
4911,0
4912,1
4913,1
4914,1
4915,1
4916,0
4917,0
4918,1
4919,1
4920,1
4921,0
4922,0
4923,0
4924,1
4925,1
4926,1
4927,1
4928,0
4929,0
4930,1
4931,0
4932,1
4933,1
4934,0
4935,0
4936,1
4937,1
4938,0
4939,1
4940,1
4941,0
4942,0
4943,1
4944,1
4945,0
4946,1
4947,1
4948,0
4949,1
4950,1
4951,0
4952,0
4953,1
4954,1
4955,1
4956,1
4957,0
4958,0
4959,0
4960,1
4961,0
4962,1
4963,0
4964,0
4965,0
4966,1
4967,0
4968,1
4969,1
4970,0
4971,1
4972,0
4973,0
4974,1
4975,0
4976,0
4977,1
4978,0
4979,1
4980,0
4981,1
4982,1
4983,0
4984,1
4985,0
4986,0
4987,1
4988,0
4989,1
4990,0
4991,1
4992,0
4993,1
4994,0
4995,0
4996,1
4997,1
4998,0
4999,1
5000,0
5001,1
5002,1
5003,0
5004,0
5005,0
5006,1
5007,1
5008,1
5009,1
5010,1
5011,0
5012,1
5013,1
5014,1
5015,1
5016,0
5017,0
5018,0
5019,1
5020,1
5021,0
5022,0
5023,0
5024,1
5025,1
5026,0
5027,0
5028,1
5029,1
5030,0
5031,0
5032,1
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,1
5047,1
5048,0
5049,1
5050,1
5051,0
5052,0
5053,0
5054,1
5055,0
5056,0
5057,0
5058,1
5059,0
5060,0
5061,1
5062,1
5063,1
5064,0
5065,0
5066,1
5067,0
5068,1
5069,1
5070,0
5071,1
5072,0
5073,0
5074,0
5075,1
5076,0
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,0
5084,0
5085,1
5086,1
5087,1
5088,1
5089,1
5090,0
5091,0
5092,1
5093,0
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,0
5101,1
5102,0
5103,1
5104,1
5105,0
5106,0
5107,0
5108,1
5109,1
5110,0
5111,0
5112,1
5113,0
5114,0
5115,0
5116,1
5117,0
5118,0
5119,1
5120,0
5121,0
5122,0
5123,0
5124,0
5125,1
5126,0
5127,0
5128,1
5129,0
5130,0
5131,1
5132,1
5133,1
5134,0
5135,1
5136,1
5137,1
5138,1
5139,1
5140,1
5141,0
5142,1
5143,1
5144,0
5145,1
5146,1
5147,0
5148,0
5149,0
5150,1
5151,1
5152,0
5153,0
5154,0
5155,1
5156,0
5157,1
5158,1
5159,1
5160,1
5161,0
5162,0
5163,1
5164,1
5165,0
5166,0
5167,1
5168,0
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,0
5176,1
5177,0
5178,0
5179,0
5180,0
5181,1
5182,1
5183,1
5184,1
5185,0
5186,0
5187,1
5188,0
5189,0
5190,1
5191,1
5192,0
5193,0
5194,1
5195,0
5196,1
5197,0
5198,1
5199,1
5200,0
5201,1
5202,0
5203,0
5204,1
5205,0
5206,1
5207,1
5208,1
5209,1
5210,0
5211,0
5212,1
5213,1
5214,1
5215,1
5216,1
5217,0
5218,0
5219,0
5220,1
5221,1
5222,1
5223,1
5224,1
5225,1
5226,1
5227,1
5228,1
5229,0
5230,1
5231,0
5232,0
5233,1
5234,1
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,1
5247,0
5248,1
5249,0
5250,1
5251,1
5252,1
5253,1
5254,1
5255,1
5256,0
5257,1
5258,0
5259,1
5260,1
5261,1
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0
5269,1
5270,1
5271,0
5272,0
5273,1
5274,0
5275,1
5276,0
5277,0
5278,1
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,1
5286,0
5287,1
5288,0
5289,0
5290,1
5291,1
5292,0
5293,1
5294,1
5295,1
5296,1
5297,1
5298,0
5299,1
5300,0
5301,1
5302,1
5303,0
5304,0
5305,0
5306,1
5307,0
5308,0
5309,1
5310,0
5311,0
5312,0
5313,0
5314,1
5315,1
5316,1
5317,1
5318,1
5319,0
5320,1
5321,1
5322,0
5323,1
5324,1
5325,1
5326,1
5327,1
5328,0
5329,1
5330,0
5331,0
5332,1
5333,1
5334,1
5335,0
5336,1
5337,0
5338,1
5339,0
5340,0
5341,0
5342,0
5343,1
5344,0
5345,1
5346,0
5347,1
5348,0
5349,0
5350,0
5351,1
5352,0
5353,0
5354,1
5355,1
5356,0
5357,1
5358,0
5359,1
5360,1
5361,0
5362,1
5363,1
5364,1
5365,1
5366,1
5367,0
5368,0
5369,1
5370,1
5371,1
5372,1
5373,1
5374,1
5375,0
5376,0
5377,1
5378,1
5379,1
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,1
5387,0
5388,1
5389,0
5390,1
5391,1
5392,0
5393,1
5394,0
5395,0
5396,1
5397,0
5398,1
5399,0
5400,1
5401,0
5402,1
5403,1
5404,1
5405,0
5406,0
5407,1
5408,0
5409,0
5410,1
5411,1
5412,1
5413,1
5414,1
5415,0
5416,1
5417,1
5418,1
5419,0
5420,0
5421,0
5422,1
5423,1
5424,1
5425,1
5426,0
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,0
5434,1
5435,1
5436,1
5437,1
5438,1
5439,0
5440,0
5441,0
5442,1
5443,0
5444,0
5445,1
5446,0
5447,1
5448,1
5449,0
5450,1
5451,1
5452,0
5453,0
5454,1
5455,0
5456,0
5457,1
5458,0
5459,1
5460,1
5461,1
5462,0
5463,1
5464,1
5465,1
5466,1
5467,0
5468,1
5469,0
5470,1
5471,0
5472,1
5473,1
5474,0
5475,0
5476,0
5477,1
5478,1
5479,1
5480,0
5481,0
5482,1
5483,0
5484,1
5485,0
5486,0
5487,0
5488,0
5489,1
5490,0
5491,1
5492,1
5493,0
5494,1
5495,0
5496,1
5497,1
5498,1
5499,0
5500,0
5501,0
5502,1
5503,0
5504,0
5505,1
5506,1
5507,1
5508,1
5509,1
5510,0
5511,1
5512,1
5513,0
5514,1
5515,0
5516,0
5517,0
5518,0
5519,1
5520,0
5521,1
5522,0
5523,1
5524,1
5525,0
5526,0
5527,0
5528,1
5529,1
5530,0
5531,1
5532,1
5533,1
5534,0
5535,0
5536,1
5537,1
5538,1
5539,1
5540,1
5541,1
5542,1
5543,1
5544,1
5545,0
5546,0
5547,1
5548,0
5549,1
5550,1
5551,0
5552,1
5553,1
5554,0
5555,1
5556,1
5557,1
5558,0
5559,1
5560,1
5561,0
5562,1
5563,1
5564,1
5565,1
5566,1
5567,1
5568,0
5569,1
5570,0
5571,0
5572,1
5573,0
5574,1
5575,1
5576,0
5577,0
5578,0
5579,0
5580,0
5581,1
5582,0
5583,1
5584,0
5585,0
5586,0
5587,0
5588,0
5589,1
5590,1
5591,0
5592,0
5593,1
5594,1
5595,1
5596,0
5597,1
5598,1
5599,1
5600,0
5601,1
5602,0
5603,1
5604,0
5605,1
5606,1
5607,1
5608,1
5609,0
5610,0
5611,0
5612,0
5613,1
5614,0
5615,0
5616,1
5617,1
5618,0
5619,1
5620,1
5621,0
5622,1
5623,0
5624,1
5625,1
5626,0
5627,0
5628,0
5629,0
5630,0
5631,0
5632,0
5633,1
5634,0
5635,0
5636,0
5637,0
5638,1
5639,0
5640,0
5641,0
5642,1
5643,0
5644,1
5645,1
5646,0
5647,1
5648,0
5649,1
5650,1
5651,1
5652,0
5653,1
5654,1
5655,0
5656,1
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,1
5664,0
5665,0
5666,1
5667,1
5668,1
5669,1
5670,1
5671,0
5672,0
5673,0
5674,0
5675,1
5676,0
5677,0
5678,1
5679,0
5680,0
5681,1
5682,1
5683,0
5684,1
5685,1
5686,0
5687,1
5688,0
5689,0
5690,1
5691,1
5692,0
5693,0
5694,0
5695,0
5696,1
5697,0
5698,1
5699,0
5700,0
5701,0
5702,0
5703,0
5704,1
5705,0
5706,0
5707,1
5708,1
5709,0
5710,0
5711,0
5712,1
5713,1
5714,0
5715,0
5716,0
5717,1
5718,1
5719,0
5720,0
5721,0
5722,0
5723,0
5724,1
5725,1
5726,1
5727,0
5728,1
5729,1
5730,0
5731,0
5732,0
5733,0
5734,1
5735,1
5736,1
5737,1
5738,1
5739,1
5740,0
5741,1
5742,0
5743,1
5744,1
5745,1
5746,0
5747,0
5748,1
5749,1
5750,0
5751,1
5752,0
5753,0
5754,0
5755,1
5756,0
5757,1
5758,1
5759,0
5760,1
5761,0
5762,1
5763,1
5764,0
5765,0
5766,1
5767,0
5768,0
5769,1
5770,0
5771,0
5772,0
5773,0
5774,0
5775,0
5776,1
5777,1
5778,1
5779,1
5780,0
5781,1
5782,1
5783,1
5784,1
5785,1
5786,1
5787,0
5788,0
5789,1
5790,1
5791,0
5792,0
5793,1
5794,0
5795,1
5796,0
